7564 2
37718 -1.761780 -9.414900
41110 15.734821 -3.682924
41724 -1.792648 -9.380380
49695 -1.860167 -9.498591
53606 2.958516 -4.198662
54448 -1.856703 -9.445172
58401 -1.870954 -9.380391
61745 -1.707096 -9.439156
61755 -1.878332 -9.347816
68535 -1.747557 -9.385717
72238 -1.813593 -9.526781
80207 5.148788 15.924404
90550 -1.881913 -9.454473
105952 -1.762506 -9.416052
63202 11.522376 -12.233387
64319 7.285691 -8.777314
4674 2.069874 19.590044
10353 2.133432 19.471722
14605 2.270618 19.392031
16080 -3.549520 -2.969933
16587 2.202182 19.466753
25264 2.300117 19.364649
26791 -3.661856 -2.826844
51166 2.185556 19.457052
60551 4.650465 16.030951
69879 2.218105 19.417000
69880 2.206702 19.443317
74254 -3.688373 -2.849334
81037 -1.476383 -3.572577
86288 -4.555853 -3.045512
94888 2.181160 19.460745
102818 2.564949 19.352468
3415 11.630793 21.480259
6353 -2.841370 21.360260
9533 6.599281 18.033575
24865 -13.585510 2.144475
25547 3.359244 3.761460
35183 6.994910 18.488928
36781 2.683099 18.995104
1363 0.294429 20.462101
5927 1.552921 12.677952
11455 0.061731 20.943701
12577 -0.328271 21.372646
13772 0.274163 20.147961
14399 0.062016 20.956758
14703 -0.262751 21.214598
16045 -1.565880 22.728848
16057 -2.370562 23.046200
22024 0.361922 20.218641
22127 4.205890 18.399578
26010 0.061826 20.963976
29138 3.362704 18.703220
35833 0.257374 20.500898
41965 0.548266 20.300760
45120 0.025884 21.020247
45634 4.382410 18.069527
53654 0.337494 20.247087
54391 -0.370182 21.296276
56216 0.482188 20.090868
60334 0.296270 20.471172
62245 4.600942 17.877752
71222 -2.071684 23.213203
88080 -0.250607 21.179270
103547 -0.347538 21.279253
103548 0.041091 20.977299
106692 -2.279561 22.994434
16090 10.048079 25.607365
23127 0.402930 -1.170192
26868 -2.403836 11.298421
27271 10.167642 25.648842
32225 -2.145879 14.703844
33099 8.379076 16.031027
37266 10.189484 25.678329
41899 7.940954 15.151756
43647 -1.424928 11.495901
47848 15.481874 17.320541
48734 7.861809 15.582714
51124 10.034316 25.577625
63796 9.985232 25.561575
70522 -1.527672 13.471793
71933 10.027722 25.581995
72934 10.066063 25.609993
89478 3.111605 23.235115
105829 7.907108 15.138449
106379 -1.415165 13.493203
147 15.755323 17.891420
1678 10.780176 8.210687
4352 2.582933 -8.915394
9681 15.856067 17.628399
11664 2.656010 -9.351214
21977 15.831860 17.807034
22549 15.429824 18.800594
23655 12.145797 23.116491
25735 15.138613 16.866474
26555 15.610619 17.571196
30874 15.065868 16.731207
34101 11.784218 23.219425
37564 11.826594 23.227175
40606 11.599400 13.097043
47362 15.379293 16.973885
48470 21.181587 24.410170
52800 15.791954 17.697721
53996 15.463562 17.989603
57732 15.617801 17.930679
61959 14.741636 21.184223
65108 11.777069 23.109797
66706 11.833499 23.251837
66746 15.497142 18.700701
68511 2.704750 -9.527239
69740 11.798450 23.217113
73454 11.804910 23.227478
80152 10.723439 23.791088
84915 2.726389 -9.713793
85073 2.726447 -9.563564
89106 1.609105 17.161884
92475 17.420065 2.499167
94418 -3.642665 10.706576
97524 11.917835 23.320564
99135 11.821297 23.197475
99920 11.738564 23.118437
100864 12.301564 23.343937
13342 -6.007651 1.699865
6058 -6.308458 3.034346
7207 -6.353582 2.452640
23607 -6.359913 2.389364
33876 -6.453196 2.521327
41304 -5.799613 1.294415
65444 10.383527 3.003829
70464 -6.383571 2.419309
84739 -5.798768 1.436471
90021 -5.736465 -4.992066
25128 -6.518410 2.655059
41716 -6.289530 2.568616
88327 -6.516494 2.652191
55747 -4.526124 -7.666565
82841 20.944294 3.213694
5744 -2.843394 -3.227963
21124 -5.592593 -0.601425
14038 -4.124915 -0.173292
16776 -5.757889 -0.770875
35269 -6.123877 -2.071910
43757 -6.347465 -0.836742
76546 -3.548683 -0.055530
94832 -7.107600 9.979716
10034 16.730270 10.253906
26259 16.350689 10.102851
29606 16.718397 10.240198
49753 16.749077 10.190520
64788 18.198511 19.091076
65520 16.641415 10.290397
84667 16.892719 10.343619
84694 16.667830 10.230103
55716 15.390901 10.944123
38589 1.822659 5.488390
41915 6.244123 25.707037
56283 -0.294913 8.336205
63981 0.647309 3.327569
34149 4.228943 -2.401562
41626 4.461123 -4.908298
57491 4.224733 -2.077585
101986 4.459678 -2.325021
7204 -5.019235 -9.776453
10112 -5.176677 -9.915060
10399 -5.419785 -9.406806
20187 -5.191290 -9.917496
38722 -5.166765 -9.908227
44223 -5.177840 -9.925671
52869 -5.163609 -9.910874
68971 0.493604 -2.250129
77034 -5.172155 -9.904334
85754 -5.420832 -9.395830
98328 -5.193287 -9.924931
99376 -5.166562 -9.927631
103397 -5.184259 -9.930388
103578 -5.175169 -9.913771
104119 2.445712 -0.394026
23364 5.280451 15.650139
97895 -7.237376 1.202334
8005 -5.778901 19.123524
8152 9.324285 5.720058
21691 12.770561 13.592039
23075 9.338010 5.422451
28280 10.689737 8.290771
33021 13.095984 13.127042
54097 8.556814 6.834852
93202 9.866821 5.128906
77076 12.897960 13.452608
31710 12.793633 13.705832
64962 15.774438 12.279171
98966 -3.317127 4.487101
1078 -3.379224 4.322400
10227 -3.412332 4.289081
56826 22.495886 2.637513
11954 22.527529 2.626041
16798 22.522074 2.626378
71005 22.448126 2.573002
41749 -3.745966 -6.757716
89909 -3.651602 -6.819466
22276 -8.018788 2.575219
71279 -9.392970 3.654780
95397 2.302243 14.054817
45696 5.697112 6.848120
69043 5.672695 6.255328
81887 6.822226 7.121322
105742 5.719373 6.849313
38983 4.100495 10.103778
41938 0.293274 7.107586
47001 15.222987 12.635589
49350 15.178018 12.545856
55210 15.770108 12.488937
74122 15.137428 12.794328
85529 15.320867 12.637685
38675 -3.559956 0.345916
57890 9.270328 6.617577
106811 -0.651717 6.634951
4546 1.875043 9.989852
16184 1.148224 9.286489
43614 1.479754 9.736035
45122 1.504027 9.768275
68078 21.303436 3.409835
102600 6.415463 2.664124
16134 -3.103202 18.710836
36382 -3.095417 18.601532
65985 -2.802488 18.956385
78735 -3.016919 18.761070
90314 -2.965064 18.839457
6386 5.674147 -12.586746
12986 -1.589906 23.331934
24562 5.723712 -12.592345
26279 -1.847589 22.961348
29182 5.681112 -12.587383
38499 5.470219 -12.562146
46437 5.716531 -12.599890
55739 -2.277370 22.988478
73252 5.870202 -12.107348
84926 5.823744 -12.287378
104485 -0.525983 6.585731
106641 -1.943971 6.507011
80776 12.414555 19.365175
3998 9.168281 6.521515
9201 1.780616 2.322641
27482 20.402586 6.257496
37992 1.972555 15.162811
43232 12.444386 19.533155
44447 8.205232 6.997105
61461 1.367931 14.536830
70363 9.228724 6.748365
72761 7.981702 1.784555
83069 13.102197 20.118906
83648 8.931578 7.112331
89060 10.001968 -9.112160
99741 9.112640 6.498946
11647 -6.433971 -2.631754
12406 6.235407 1.034335
80515 11.664977 6.075213
5790 -13.357076 14.217862
21956 -13.502600 14.092118
68155 -13.471938 14.118761
72799 -13.409426 14.188430
78209 -13.376213 14.201585
3915 -4.345480 -5.819486
8163 -4.305432 -5.520523
14185 -5.352475 -1.084965
16565 8.093843 1.585683
32204 -5.693550 -4.620503
70782 -4.384616 -5.457766
86699 -4.470451 -5.541245
90334 1.036704 -4.513208
100587 -4.334491 -5.474170
54325 -4.279943 -5.602442
71843 -4.395090 -5.572067
6243 -4.375711 -5.669988
56427 16.739855 -4.103193
99237 -4.280295 -5.583248
99999 -8.561728 -4.851552
139 -4.047997 -5.560369
2330 -3.645283 -5.839718
14245 -4.217308 -5.501425
43785 -4.205256 -5.506742
51572 -4.276693 -5.632653
60313 -4.233413 -5.710754
73224 -4.832698 -5.526244
96217 -1.880657 -4.034234
5043 -15.504619 0.503039
11192 -1.198814 -0.730172
11856 -7.870998 -5.265530
43728 -7.999039 -5.169066
45674 7.894893 -8.638990
93402 1.333961 -1.432294
6626 6.019912 18.881041
7227 7.431343 -4.742966
10019 6.707661 -5.787702
13003 12.491906 4.193105
14837 6.299984 -4.385728
15680 8.375502 -4.899325
17662 8.712449 -4.493365
17828 6.405253 -4.138512
19408 6.776084 -5.804235
24064 7.264085 -4.667764
28656 6.787781 -4.270544
30271 8.312841 -4.930154
35436 6.958955 -4.440652
36030 12.976469 16.127293
54008 3.342274 -6.973970
56683 3.279802 -6.666011
68873 8.648448 -4.607341
71047 6.423011 -4.292103
72093 8.650730 -4.393353
74880 7.488278 -4.915442
78582 6.725037 -5.792793
82694 8.866929 -4.505891
82726 7.541224 -4.866530
86717 8.836233 -4.519247
88951 3.434401 -6.826527
95243 7.736469 -5.193665
100283 5.406404 -4.569831
12839 -3.896700 -2.362962
13978 -3.904334 -2.478298
15032 0.694186 3.124179
17592 -4.247984 -2.252249
20407 0.160339 -1.501539
27215 -3.976329 -2.431672
56777 0.321734 3.163979
73768 -4.219265 -2.035494
31392 8.596564 -6.799177
18383 2.415692 -0.277067
47902 2.233996 -0.483494
93282 2.456253 -0.246254
4417 9.486456 -6.813937
21932 9.893248 -6.977344
29386 9.976448 -7.161116
33218 7.039341 -8.400834
35703 12.691291 -5.498075
71254 -13.835160 -1.402122
72331 9.510287 -7.024727
53690 -6.453856 19.377539
72577 8.380806 -2.251494
25318 -1.766685 -7.400643
74644 -1.654592 -6.941356
76650 8.395237 -6.961692
79821 8.322458 -7.059561
42993 6.243105 7.353614
28121 10.022994 5.950676
34956 12.347916 18.103262
37022 6.109211 7.244913
62022 6.077057 7.497423
69078 6.315771 7.275955
93890 6.272093 7.340410
96117 6.248334 7.359109
14342 12.308101 18.114914
28011 12.327016 18.108671
44687 12.312838 18.104021
47468 11.877813 17.919474
48814 12.335006 18.106995
58333 12.313034 18.123846
59419 12.314148 18.136387
68735 12.326024 18.132114
29015 -6.288592 -2.574319
63663 -0.549327 3.071692
92384 -11.418349 11.188059
6652 -2.473942 27.270897
8592 0.894517 -5.737587
64599 0.609950 -5.460817
90871 -6.303771 0.323186
1096 14.982300 -2.442016
1496 15.056748 -2.485450
33801 15.391004 -2.937312
41219 8.378596 -3.940967
61913 10.215890 1.522299
72157 8.361101 -3.946926
89986 10.900627 -1.321131
30510 -3.644706 4.373440
26990 -3.554636 4.248918
64791 -8.218131 12.681951
65071 -8.273350 12.751741
77406 -3.833403 4.499635
6712 -10.151462 -9.784869
87657 -6.231606 -2.486753
94529 -9.649180 -4.039978
24653 16.332212 23.439215
9860 6.854258 15.566250
18463 16.549879 23.575975
27637 -4.403005 -5.807819
34583 7.554925 7.074130
44332 6.142792 6.441566
47455 -8.544982 10.496038
76885 7.438568 7.064462
93961 -8.851522 6.265930
104333 6.241725 7.434857
43549 -1.292529 3.105019
15370 3.087808 23.203619
66162 2.159301 -1.948453
4789 10.134572 -0.059034
26694 10.102410 -0.104135
49176 10.007666 -0.100104
59442 9.724443 -0.226602
60091 9.697454 -0.422718
11305 -2.199802 2.374624
78874 -4.008443 4.880263
34622 3.289038 11.232978
47926 -3.971629 4.671888
102644 -4.077495 4.991604
18759 -7.076735 10.007083
37147 -7.110168 10.160706
62794 -4.188801 4.954024
60632 -3.994591 4.239794
1781 7.672153 22.843861
23430 7.657188 22.837292
31295 7.958931 22.791952
32354 7.979359 22.752222
36354 7.775959 22.855095
38539 7.709198 22.837292
43648 1.100312 7.684050
46663 9.919634 16.324823
48196 1.107951 7.716677
51599 10.091757 17.069607
55827 7.505841 17.552914
58250 7.813447 22.790560
85774 7.666550 22.835810
87409 7.702411 22.803497
87939 9.594363 16.498760
88365 7.695051 22.845810
92488 7.818144 22.826941
92551 7.714795 22.825985
105017 1.104606 7.762564
56448 -5.041708 16.768795
22309 -0.395265 -2.289486
17568 -2.254066 2.239635
65764 -2.082699 2.331542
49520 -6.363247 -2.197560
10930 -6.350046 -2.234842
49253 2.820894 11.830275
6148 0.634035 14.268495
7411 14.290215 2.916142
8065 14.073390 2.728449
30246 14.253299 2.843838
33767 13.181745 20.236582
50234 13.145712 20.188488
61812 14.268151 2.909606
65730 12.226353 20.962669
66037 13.178237 20.238747
77882 13.168120 20.159260
81532 14.253292 2.836724
98082 13.199117 20.288740
135 9.012064 13.966342
10261 8.699946 16.445421
14249 9.634377 25.024990
20918 8.041774 14.440324
22579 9.008076 16.552525
22914 1.549715 -1.479433
25031 7.724536 14.235588
29253 -2.913608 21.145069
38335 8.136077 14.814918
44399 -2.968660 21.156933
46979 -2.928738 21.199673
54054 7.062943 18.297796
56343 1.585100 -1.477319
58848 -2.991843 21.102461
59669 6.398313 13.866871
65906 10.085401 14.297746
78328 -2.852738 21.331499
84468 -2.778804 21.360636
89414 8.019053 14.431375
94052 9.313522 14.084558
94250 7.844348 14.215047
97217 6.294181 13.937430
103188 -2.939645 21.178953
82353 -13.272130 14.301541
25752 -13.247042 14.308475
53078 10.734707 10.996153
68318 6.590267 -26.337900
12532 -5.122693 -1.397787
61790 -5.616886 -0.730678
64576 -6.080841 -0.999537
79267 -5.371392 -0.967311
95866 -10.525315 1.362351
96694 13.110846 20.159231
96819 -5.733827 -0.857013
98895 -4.509544 -1.398788
80325 1.847805 15.087388
107357 1.423525 3.742168
82642 -6.498442 0.529083
64920 -6.362938 0.485400
310 0.028507 27.831314
5140 11.985172 -1.267290
9364 12.512494 -1.833250
10283 13.293952 -0.486107
10354 12.507111 -1.872690
12292 -4.853857 22.106020
12648 11.962004 6.616459
12933 0.067759 27.891581
12976 0.002465 27.794533
13731 -2.301811 27.223579
16451 13.317617 -0.492937
16462 12.507095 -1.948035
16476 12.447174 -1.273231
16943 -2.368669 27.253613
17609 0.012267 27.807188
17720 0.087507 27.759489
18565 12.932874 -0.656847
19640 12.524187 -1.870885
25474 -0.749255 26.640564
25828 -2.283837 27.209040
27222 -2.194551 27.158276
29125 -2.257756 27.198654
30993 12.368713 -2.045115
31787 12.494633 -1.881350
32610 8.129903 1.537013
33119 0.072752 27.894236
39755 13.218620 -0.598496
40341 0.072044 27.893883
42349 12.080490 -1.482276
57957 13.166750 -0.549179
57969 12.465521 -1.993673
58545 0.080465 27.905582
58831 13.208769 -0.492068
63255 12.385559 -2.005671
63261 0.074002 27.894974
66095 12.917468 -0.650823
69258 16.379881 3.927422
70819 13.192039 -0.529067
70897 0.065940 27.887955
73314 -2.340080 27.255419
73957 7.978743 1.624781
76415 13.204860 -0.523529
79265 12.495966 -1.878172
79559 12.948718 -0.661116
80217 12.245618 -1.784726
86994 11.991584 -1.507748
90817 12.502564 -1.885135
94619 12.965848 -0.658784
96245 -1.731151 26.791203
96656 0.066728 27.893831
98676 13.614226 0.845222
105229 -2.398376 27.240583
13210 -5.773584 -5.099879
14067 -5.833138 -5.006906
10904 -7.215819 -0.489988
63213 -7.319990 -0.508791
90184 -7.420782 -0.925498
96773 -7.086564 -0.340414
38593 2.926674 8.085193
11034 7.472691 7.898408
16344 2.714205 8.037793
83698 7.636997 7.754690
88489 2.648642 8.044755
91570 7.386178 8.127030
95723 7.134785 8.238485
690 3.465788 -4.936287
79985 3.434704 -4.998800
19403 11.056703 3.351950
43203 20.812571 9.109970
93507 -7.539082 0.893528
14869 -7.776266 0.706974
41190 -7.955984 0.512419
87326 -7.841930 0.684643
22863 5.328051 0.152044
2106 -11.860158 8.683847
28647 4.392121 4.596968
105977 -11.799539 8.664586
80302 -11.843276 8.544745
60474 -4.914731 0.411879
58049 -0.602603 -2.479115
60367 -11.720839 -0.908963
63511 -2.013707 -0.428423
90112 -7.848215 -7.012733
17547 -0.927768 12.022667
51046 7.774462 18.902489
14780 1.703127 5.484536
71475 -0.188035 7.876669
16089 4.622040 16.086786
79814 10.405015 1.378654
91121 10.434564 1.417484
94132 3.841380 -3.891023
17414 11.633391 -0.020060
42525 -1.310132 14.468942
73912 11.663888 0.016525
75921 11.623358 -0.026287
83506 11.641442 -0.038735
69641 -10.553466 11.792337
35395 -10.571054 11.804708
39229 -10.549965 11.824756
97223 -10.555240 11.799376
101579 -10.782741 11.645977
104139 -10.539015 11.809584
36235 -5.291767 2.024372
45168 -4.545143 -0.301328
55916 -4.482791 2.205325
98162 -4.350541 2.373311
11521 13.832658 11.075869
34477 15.022023 9.775054
55455 13.606596 10.902062
93137 -5.967443 3.478523
65 -0.543880 11.864676
5358 2.108540 30.477346
40090 10.523623 15.553519
78374 -2.491144 -2.819987
12315 11.585206 -10.731091
17541 1.375851 -0.354684
25580 1.711342 -1.583149
33726 3.018297 1.889518
80367 -7.413544 -5.100100
2904 1.904315 3.647989
74679 7.509978 12.553596
78732 1.996766 3.805072
2205 0.197741 -1.439734
11729 0.502939 1.607520
26594 0.471401 1.741167
37085 -8.924762 -5.838319
58081 1.279844 -1.188384
59755 12.597454 -8.254137
43344 -8.897147 -5.845369
85087 -8.378531 -5.374815
89770 -11.629334 -2.505110
98479 -8.907005 -5.855991
55637 9.415017 -0.844561
92878 22.137592 8.755680
59381 -6.334848 3.073889
67429 -6.250516 3.092988
98467 -1.849778 10.299977
7985 1.376367 -5.951876
30944 1.585848 -5.985997
73988 -1.480966 10.123964
98912 -0.969351 12.139016
77232 -3.439248 2.932345
16328 2.720283 14.395184
37751 3.421531 9.057715
62509 3.499816 9.012694
88667 5.119897 -3.005116
93362 8.439979 -4.772468
4983 5.103933 -3.184957
5295 5.641660 -2.888826
24767 5.715484 -3.104174
28933 -13.793888 -1.764127
41036 -13.819352 -1.449667
102866 5.834663 -2.795000
107991 -13.727709 -1.396846
9147 4.918387 -2.152647
82271 5.152182 -2.758295
52936 -9.289014 5.722499
53407 -4.810488 -3.140620
94150 15.984704 -4.292777
17483 1.602525 -6.039464
18661 1.610186 -6.029362
20819 1.638052 -6.006928
47513 1.591167 -6.060137
49732 1.565090 -6.182965
50783 2.970319 -6.470895
67595 1.599199 -6.010959
83592 3.538706 -6.567713
93408 1.146991 -2.352575
102219 1.589284 -6.025937
9073 -2.506702 0.626965
31092 -1.897797 1.113300
55526 -1.914747 1.060704
56857 -1.746468 1.631377
7678 6.251331 1.077589
89148 6.202035 1.070767
8858 5.908709 -9.945011
34703 4.015786 -2.275888
37714 6.060349 -9.749424
47743 4.048379 -2.176869
48940 5.616328 -10.290538
76461 5.961753 -9.815958
32507 4.625099 -2.221211
93 -5.755826 5.826071
1188 -5.706041 5.780441
28131 -5.186130 6.225238
66528 -5.733217 5.636247
77769 -5.742366 5.713215
91684 -5.685747 5.818473
97387 -5.467505 5.544969
99465 -5.721214 5.722686
153 6.373601 -4.420322
2089 5.371450 -3.480157
30042 1.193888 -7.528084
51983 1.213366 -7.493140
74179 1.270352 -7.417886
106254 -11.457559 11.169993
11988 -13.175938 0.049350
13754 -13.236560 0.055506
96798 -13.175403 0.402864
50958 -1.789178 -0.632099
72903 -4.389197 -3.415846
72920 -3.590306 -3.124665
55245 0.019986 -12.262877
18529 8.578292 4.914001
54782 -1.633705 2.439510
56888 -3.098328 0.845016
94636 5.657105 6.810987
59851 5.604240 6.893221
65944 -6.488813 19.392145
85585 6.781982 -0.291392
4897 -8.247948 10.910920
47447 -8.531231 10.579119
92200 -8.390718 10.805349
94246 -9.062481 9.736124
97901 -8.543682 10.936255
7029 -12.048421 0.418033
17403 -8.640888 2.357339
8916 -8.244568 -0.018751
63149 -5.156750 -1.614382
98563 -5.961006 -0.817860
1177 -5.715972 5.772250
45949 2.709037 10.534728
73353 -5.740594 5.746580
82375 -5.732833 5.784490
84337 -5.697002 5.855756
94794 -5.743161 5.755533
25569 -0.153783 2.366444
32937 -0.147394 2.309030
11370 13.396507 -3.868743
27930 7.004519 11.321356
35299 8.775280 16.022896
39661 -4.696102 15.580445
43602 7.331918 10.711080
45331 9.171816 6.903153
46277 7.049096 10.937566
47476 10.313531 13.930693
49087 -4.609900 15.481153
64384 7.721046 10.476880
65667 7.569487 9.758037
68031 7.611906 10.564079
69087 7.364693 10.679065
70100 5.767740 12.964676
87768 7.616560 9.492818
93867 -4.694362 15.617668
47551 11.695657 24.706221
85767 5.748493 3.747304
95310 11.709883 24.676430
101665 14.843372 9.517268
3554 8.353993 -0.371339
67296 8.178628 -7.201339
11408 -13.673389 -0.971181
42245 8.176149 -7.199578
53035 8.105042 -7.438977
31517 -0.368840 17.612974
12996 -0.283215 8.450239
15040 -1.373562 8.646717
24579 -0.255242 8.410111
27279 0.693675 13.827824
27601 -1.265031 10.008751
39754 -1.170518 16.690763
41940 -0.441585 7.506759
41953 -0.958437 9.055575
54387 -0.239398 7.405501
54528 -6.505066 19.321159
63016 -0.288272 8.446422
66783 -1.183394 16.670443
67196 -1.173595 8.912052
80794 -0.341378 8.393724
92868 -3.259969 18.397514
102084 -1.360064 8.528670
103514 5.036345 -12.531752
104022 -0.326403 8.347207
105536 -0.143162 8.453041
105546 -0.287538 7.399165
107213 -1.284191 8.626626
53150 16.216913 -8.284216
43158 16.218372 -8.281973
52017 16.218317 -8.280913
61545 16.169590 -8.262819
